CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,PAYMENT_TO_BALANCE,SPEND_VELOCITY,INSTALLMENT_FREQUENCY,CASH_ADVANCE_RATIO,PURCHASE_TYPE_RATIO,CLUSTER_ID,SEGMENT_NAME,PC1,PC2,BALANCE_OUTLIER,PURCHASE_OUTLIER,CASH_OUTLIER,CLASSIC_OUTLIER_FLAG,ANOMALY_SCORE,ANOMALY_FLAG,FRAUD_RISK_SCORE
C10236,3019.019487,1.0,2260.41,1356.33,904.08,0.0,0.833333,0.416667,0.75,0.0,0.0,25.0,8500.0,2187.930651,739.224894,0.0,12.0,0.3551787631764705,0.7244756732260119,0.2659305882352941,0.3997859742373121,0.0,0.5997718237736633,1,Dormant/Low Engagement,0.2489949779814964,1.1667153385279672,False,False,False,0,0.16402618355196902,0,15.22
C10237,1.045584,0.333333,0.0,0.0,0.0,466.643895,0.0,0.0,0.0,0.111111,1.0,0.0,1200.0,1068.581252,25.537,0.5,9.0,0.00087132,522.384439847007,0.0,0.0,0.997861620753116,0.0,2,Revolvers,-0.6366658368917082,-1.2829481901231976,False,False,False,0,0.04036345350253101,0,46.57
C10238,2723.369217,0.909091,10410.49,1158.84,9251.65,0.0,0.75,0.666667,0.583333,0.0,0.0,41.0,19500.0,9695.650901,726.696049,0.363636,12.0,0.1396599598461538,3.5588608329955305,0.5338712820512821,0.8885999986553318,0.0,0.1113039536127874,3,Transactors,2.08958578746278,5.887349253471435,False,True,False,1,-0.018826964139574853,1,61.57
C10239,1070.999446,1.0,990.7,482.0,508.7,0.0,0.75,0.25,0.583333,0.0,0.0,13.0,1400.0,505.317328,438.324017,0.0,12.0,0.7649996042857143,0.4713783480817209,0.7076428571428571,0.5129575476454573,0.0,0.4860340828879701,3,Transactors,-0.9970393908356256,0.5203314558196094,False,False,False,0,0.1664452022227465,0,14.61
C10240,279.608696,1.0,3034.92,0.0,3034.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2900.0,2928.909865,2733.317012,0.083333,12.0,0.0964167917241379,10.437701706150976,1.0,0.9996706105562728,0.0,0.0,3,Transactors,-1.4783430269885849,2.4337705401905643,False,True,False,1,0.11248013400641949,0,28.29
C10241,1255.901821,1.0,1038.81,1038.81,0.0,1092.634704,0.916667,0.916667,0.0,0.083333,1.0,21.0,5700.0,1215.454299,422.331098,0.0,12.0,0.2203336528070175,0.9670240576411736,0.1822473684210526,0.0,0.5123859493052534,0.9990382858406824,1,Dormant/Low Engagement,0.0523055849139605,-0.1313808396263504,False,False,False,0,0.1608633167195464,0,16.02
C10242,2229.857287,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,542.7463,628.211031,0.0,12.0,0.8919429147999999,0.2432904619953844,0.01826,0.0,0.0,0.9785637727759914,2,Revolvers,-0.1378434521250785,-0.8933358341607907,False,False,False,0,0.17768443650258287,0,11.76
C10243,2363.489077,1.0,2641.98,1386.3,1255.68,263.884743,0.833333,0.666667,0.75,0.083333,1.0,41.0,3000.0,1839.928884,1075.456585,0.0,12.0,0.7878296923333334,0.7781507226645563,0.88066,0.4751000764288795,0.0907798491950679,0.5245215627814058,3,Transactors,-0.2125607316893037,1.4866722723343933,False,False,False,0,0.10428877985766172,0,30.36
C10244,4014.388265,1.0,1189.52,1189.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,8000.0,0.0,312.343947,0.0,12.0,0.501798533125,0.0,0.14869,0.0,0.0,0.9991600309108624,1,Dormant/Low Engagement,0.3804434334602475,0.2265977511262071,False,False,False,0,0.1442001978282395,0,20.24
C10245,7623.224897,1.0,300.0,0.0,300.0,2800.728343,0.5,0.0,0.416667,0.25,3.0,6.0,12000.0,1975.974183,1774.584333,0.0,12.0,0.6352687414166667,0.2591705005681969,0.025,0.9966777408637874,0.9029573300062532,0.0,0,Cash Advance Users,3.2585174831804635,-0.3981969996515259,True,False,True,1,0.05472870751846759,0,42.93
C10246,3421.571922,1.0,126.69,42.88,83.81,154.341344,0.333333,0.083333,0.25,0.083333,1.0,5.0,10500.0,2515.435738,975.504012,0.0,12.0,0.3258639925714285,0.734954822083064,0.0120657142857142,0.6563552353355784,0.5472489043629136,0.3358132978306837,2,Revolvers,1.0250046973822489,-0.0583926992282668,False,False,False,0,0.12345500659883407,0,25.5
C10247,48.898611,0.545455,247.09,0.0,247.09,182.357669,0.5,0.0,0.416667,0.166667,3.0,7.0,5500.0,409.594792,69.921472,0.0,12.0,0.0088906565454545,8.20854095517809,0.0449254545454545,0.995969204724092,0.4236465478455175,0.0,1,Dormant/Low Engagement,-0.9502155033962948,-0.3894757096723058,False,False,False,0,0.15864637246299995,0,16.58
C10248,1874.716289,1.0,301.1,83.0,218.1,0.0,0.583333,0.166667,0.333333,0.0,0.0,10.0,1950.0,586.974046,1089.040271,0.0,12.0,0.9613929687179488,0.3129332775123115,0.1544102564102564,0.7219463753723931,0.0,0.274743462429659,2,Revolvers,-0.3653186341188055,-0.6001832159351598,False,False,False,0,0.16681460914839574,0,14.51
C10249,3215.511032,0.818182,1112.2,1112.2,0.0,7616.064965,0.25,0.25,0.0,0.25,4.0,4.0,7200.0,0.0,312.343947,0.0,12.0,0.4465987544444444,0.0,0.1544722222222222,0.0,0.8724749444010031,0.9991016888250088,0,Cash Advance Users,2.526403998470979,-0.8254867860316101,False,False,True,1,0.07324977689494228,0,38.23
C10250,237.235398,0.636364,2410.07,1670.5,739.57,0.0,0.5,0.083333,0.333333,0.0,0.0,15.0,4000.0,3773.727455,169.879335,1.0,12.0,0.0593088495,15.840330558265736,0.6025175,0.3067393315001223,0.0,0.692845914884263,3,Transactors,-1.0622370586087886,1.7536976054347766,False,False,False,0,0.15115565472970555,0,18.48
C10251,1272.927288,1.0,5350.19,4783.34,566.85,0.0,1.0,1.0,0.916667,0.0,0.0,101.0,8000.0,5825.602115,318.305326,0.166667,12.0,0.159115911,4.572947113917226,0.66877375,0.1059297090927438,0.0,0.8938834165858436,3,Transactors,0.0375482981681157,3.1940361617345383,False,True,False,1,0.09690388764127245,0,32.23
C10252,558.476701,1.0,630.03,630.03,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,1.0,5500.0,426.092563,213.369694,0.0,11.0,0.1015412183636363,0.761591255254077,0.114550909090909,0.0,0.0,0.9984152892889404,1,Dormant/Low Engagement,-1.0138721504469683,0.0480401807467413,False,False,False,0,0.20122628617864774,0,5.79
C10253,2814.207626,1.0,3197.24,2080.02,1117.22,0.0,1.0,0.666667,1.0,0.0,0.0,49.0,3000.0,3574.480603,1328.897516,0.0,12.0,0.9380692086666668,1.2697040779471092,1.0,0.3493233778578218,0.0,0.650363950172595,3,Transactors,0.0892814709668341,2.0771703550445904,False,True,False,1,0.08550904896586742,0,35.12
C10254,8.061012,0.363636,133.0,0.0,133.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,3000.0,130.61272,41.436595,0.181818,12.0,0.0026870039999999,14.41480488051445,0.0443333333333333,0.9925373134328358,0.0,0.0,1,Dormant/Low Engagement,-1.6404885648581018,-0.2754647360923713,False,False,False,0,0.21502949021573514,0,2.29
C10255,435.862142,1.0,1646.16,1023.42,622.74,0.0,1.0,0.583333,0.75,0.0,0.0,33.0,12000.0,1055.835407,236.619362,0.0,12.0,0.0363218451666666,2.4168617636819625,0.13718,0.3780689186235702,0.0,0.6213239758129143,1,Dormant/Low Engagement,-0.4486422772511977,1.0169561092847108,False,False,False,0,0.1522728148292451,0,18.2
C10256,6.390383,1.0,79.66,0.0,79.66,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,75.896288,75.967742,0.0,12.0,0.0042602553333333,10.26960145367297,0.0531066666666666,0.9876022811802628,0.0,0.0,1,Dormant/Low Engagement,-1.7887794003006268,-0.3983265909571135,False,False,False,0,0.209812659114259,0,3.61
C10257,9612.21512,1.0,319.92,0.0,319.92,13439.5704,1.0,0.0,1.0,0.416667,12.0,12.0,12000.0,10993.89211,2501.560923,0.0,12.0,0.8010179266666667,1.1436228122189365,0.02666,0.9968839586189704,0.976678156761041,0.0,0,Cash Advance Users,7.418542705042473,0.4277584610281333,True,False,True,1,-0.06051793901153457,1,72.14
C10258,7938.559134,1.0,3677.52,3543.73,133.79,0.0,1.0,1.0,0.5,0.0,0.0,98.0,12500.0,2657.856602,1912.298544,0.0,12.0,0.63508473072,0.3347612326001979,0.2942016,0.0363706055696312,0.0,0.9633575459695748,0,Cash Advance Users,2.234598594032977,1.865503737320936,True,True,False,1,0.05249637031020171,0,43.49
C10259,2344.478291,1.0,1041.63,1041.63,0.0,4003.968939,0.25,0.25,0.0,0.333333,6.0,14.0,4000.0,3033.665478,716.70488,0.0,12.0,0.5861195727499999,1.293410171239142,0.2604075,0.0,0.7933994730703525,0.9990408869877138,2,Revolvers,1.5683814936924072,-0.3925785466637382,False,False,True,1,0.12337597146162554,0,25.52
C10260,996.48222,1.0,675.96,0.0,675.96,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,1851.602411,1382.292833,0.083333,12.0,0.99648222,1.8562761058537969,0.67596,0.9985228078468448,0.0,0.0,3,Transactors,-0.7567340165373471,0.4647742449110282,False,False,False,0,0.12412841510462208,0,25.33
C10261,19.508047,1.0,193.14,0.0,193.14,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2000.0,220.46377,71.965063,0.25,12.0,0.0097540235,10.750110432261051,0.0965699999999999,0.9948490779849594,0.0,0.0,1,Dormant/Low Engagement,-1.7339641641049506,-0.2395032620062241,False,False,False,0,0.2173562410475008,0,1.7
C10262,185.640313,1.0,1703.23,1703.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,11500.0,1449.039414,183.298253,1.0,12.0,0.0161426359130434,7.763807243507999,0.1481069565217391,0.0,0.0,0.999413224740792,1,Dormant/Low Engagement,-0.4745346542719477,1.033907138463767,False,False,False,0,0.1595277009525516,0,16.36
C10263,5335.302925,1.0,0.0,0.0,0.0,468.958688,0.0,0.0,0.0,0.166667,2.0,0.0,6000.0,1350.318606,1249.937085,0.0,12.0,0.8892171541666667,0.253043844207926,0.0,0.0,0.9978721533923424,0.0,2,Revolvers,2.0069874904727576,-1.368147789662276,True,False,False,1,0.1641519541219162,0,15.19
C10265,22.189283,0.363636,234.16,0.0,234.16,0.0,0.363636,0.0,0.272727,0.0,0.0,4.0,1500.0,479.910499,149.977816,0.5,11.0,0.0147928553333333,20.69535737694003,0.1561066666666666,0.9957475761183876,0.0,0.0,1,Dormant/Low Engagement,-1.7717117684287895,-0.1318486209462146,False,False,False,0,0.21188393147468015,0,3.09
C10266,5.871769,0.818182,29.68,29.68,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,10000.0,76.943584,75.595199,0.0,12.0,0.0005871769,11.197056245633403,0.002968,0.0,0.0,0.967405475880052,1,Dormant/Low Engagement,-0.8478572453589011,0.0377056600837853,False,False,False,0,0.16528005350931396,0,14.9
C10267,1049.496471,1.0,1322.67,1096.71,225.96,774.260436,0.833333,0.75,0.416667,0.25,6.0,28.0,11000.0,802.38543,229.655091,0.0,12.0,0.095408770090909,0.7638154455066228,0.1202427272727272,0.1707072004351537,0.3690591559728913,0.8285373242575567,1,Dormant/Low Engagement,0.1487375478245692,0.4028798918478485,False,False,False,0,0.11947223777035859,0,26.51
C10269,5570.190127,1.0,1607.88,0.0,1607.88,0.0,1.0,0.0,1.0,0.0,0.0,84.0,13500.0,1583.411686,2216.638394,0.0,12.0,0.4126066760740741,0.2842142612089677,0.1191022222222222,0.999378449604694,0.0,0.0,0,Cash Advance Users,1.257602255989508,1.1224546336828003,True,False,False,1,0.0886327919142349,0,34.33
C10270,1668.591831,1.0,0.0,0.0,0.0,1716.941235,0.0,0.0,0.0,0.166667,5.0,0.0,1800.0,2166.981163,568.063083,0.083333,12.0,0.9269954616666668,1.2979107364834728,0.0,0.0,0.9994179079123158,0.0,2,Revolvers,1.1416009519378023,-1.7044311639189995,False,False,False,0,0.17095087377105356,0,13.46
C10271,2224.590946,0.818182,3183.0,3183.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,9000.0,3823.346244,629.080506,0.0,12.0,0.2471767717777777,1.7179015986165862,0.3536666666666667,0.0,0.0,0.9996859296482412,3,Transactors,0.260423220028665,1.8327946715366847,False,True,False,1,0.1270891260180934,0,24.58
C10272,2903.781184,1.0,3014.23,1340.34,1673.89,103.610197,1.0,0.833333,1.0,0.083333,1.0,93.0,4500.0,1350.370286,655.633916,0.0,12.0,0.6452847075555556,0.4648784884169781,0.6698288888888889,0.5551450469781741,0.0332207456796479,0.4445233033632592,3,Transactors,-0.1077490296990084,1.4380266935877437,False,True,False,1,0.12745056425145346,0,24.49
C10273,2041.480046,1.0,7323.38,4944.88,2378.5,191.331735,1.0,0.833333,0.75,0.083333,1.0,81.0,3000.0,3792.095079,1737.893866,0.083333,12.0,0.6804933486666667,1.8566130359150643,1.0,0.324737383915089,0.0254575669938197,0.6751260857574293,3,Transactors,-0.0268135168942336,3.3292057107570585,False,True,False,1,0.04467423323868658,0,45.48
C10274,7755.698607,1.0,8533.54,4072.76,4460.78,7540.30735,1.0,0.5,0.833333,0.5,12.0,72.0,10000.0,4758.209146,7256.951816,0.0,6.0,0.7755698607,0.6134322586294605,0.8533540000000001,0.5226737469154752,0.4690748960673645,0.4772090821532267,0,Cash Advance Users,4.348961478852859,3.5434195397267505,True,True,True,1,-0.05557742708486957,1,70.89
C10275,614.263149,0.727273,408.93,74.8,334.13,0.0,0.5,0.083333,0.5,0.0,0.0,10.0,9000.0,2161.153147,312.343947,0.0,12.0,0.068251461,3.5125671844845043,0.0454366666666666,0.8150903812846095,0.0,0.1824701778352401,1,Dormant/Low Engagement,-0.6039796882932408,0.4940861745910844,False,False,False,0,0.17232736206125182,0,13.11
C10276,8097.334733,1.0,3999.92,200.0,3799.92,0.0,1.0,0.083333,1.0,0.0,0.0,14.0,7500.0,5624.074339,9952.672511,0.0,12.0,1.0,0.6944729409717275,0.5333226666666667,0.9497615548423862,0.0,0.0499885026443917,3,Transactors,2.262628392617199,2.290312313620008,True,True,False,1,0.01977924493277039,0,51.79
C10277,1082.33027,1.0,2980.46,657.78,2322.68,0.0,1.0,0.5,1.0,0.0,0.0,50.0,6000.0,1116.967993,289.439818,0.0,12.0,0.1803883783333333,1.0310502936468304,0.4967433333333333,0.779041140917537,0.0,0.220623452939164,3,Transactors,-0.8655256569421659,1.506417561044513,False,True,False,1,0.15868390095689067,0,16.57
C10278,2734.66412,1.0,560.73,560.73,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,11.0,7500.0,717.798364,670.049653,0.0,12.0,0.3646218826666667,0.2623854144784411,0.074764,0.0,0.0,0.998219785306108,1,Dormant/Low Engagement,-0.013054109870202,0.0497560637302451,False,False,False,0,0.18084246938457904,0,10.96
C10279,80.708806,1.0,569.9,569.9,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,9500.0,634.000055,92.012927,0.083333,12.0,0.0084956637894736,7.759262263604733,0.0599894736842105,0.0,0.0,0.99824837975127,1,Dormant/Low Engagement,-0.8017568361383778,0.3164631293244952,False,False,False,0,0.1902111435894523,0,8.58
C10280,2554.525229,1.0,6186.77,6099.08,87.69,1898.690655,0.916667,0.75,0.25,0.083333,1.0,38.0,10950.0,11198.92613,608.36886,0.083333,12.0,0.2332899752511415,4.382240489318996,0.5650018264840183,0.0141715028192709,0.2347987254258148,0.9856668880711468,3,Transactors,2.0575515829461466,3.943514668866361,False,True,False,1,-0.002215398659159429,1,57.36
C10281,535.947221,1.0,4550.81,3016.98,1533.83,438.469118,1.0,0.916667,1.0,0.083333,1.0,99.0,8500.0,4317.191232,208.73456,0.916667,12.0,0.0630526142352941,8.040252492525704,0.5353894117647059,0.3369714465234708,0.0878646479749872,0.6628088606510376,3,Transactors,-0.1977408670822094,2.5565616195238405,False,True,False,1,0.0941966556124314,0,32.92
C10282,3905.365959,1.0,150.8,150.8,0.0,1659.19931,0.166667,0.166667,0.0,0.416667,5.0,2.0,7500.0,990.524408,989.783286,0.0,12.0,0.5207154612,0.2535667211920838,0.0201066666666666,0.0,0.9161788747451264,0.9934123847167324,2,Revolvers,1.6164195835637805,-1.0199547034982126,False,False,False,0,0.1643081714488004,0,15.15
C10283,156.278339,1.0,1385.1,1005.1,380.0,0.0,1.0,0.5,0.75,0.0,0.0,21.0,14000.0,1280.473571,193.369942,0.833333,12.0,0.0111627385,8.141448969651186,0.0989357142857142,0.2741504941923382,0.0,0.7251280571387346,1,Dormant/Low Engagement,-0.3105194448562658,1.063289852100877,False,False,False,0,0.1431248809660366,0,20.52
C10284,5131.319584,1.0,32539.78,26547.43,5992.35,0.0,1.0,1.0,1.0,0.0,0.0,98.0,11500.0,26652.34432,1971.129435,0.083333,12.0,0.4462017029565217,5.193040667827594,1.0,0.1841489355817531,0.0,0.815820333747378,3,Transactors,5.230886774894896,14.26899001665711,True,True,False,1,-0.10175388869862956,1,82.6
C10285,5265.763713,1.0,410.24,44.71,365.53,15452.97758,0.916667,0.083333,0.916667,0.333333,13.0,21.0,16500.0,12005.3074,1055.547896,0.083333,12.0,0.3191371947272727,2.2794467445667235,0.0248630303030303,0.888848361054372,0.9740775113600024,0.1087199688746231,0,Cash Advance Users,6.927821252431112,1.0430934173265654,True,False,True,1,-0.07229171539191825,1,75.13
C10286,2.564117,0.181818,47.95,47.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1500.0,294.507498,86.245988,0.0,12.0,0.0017094113333333,82.63126547192475,0.0319666666666666,0.0,0.0,0.979570990806946,1,Dormant/Low Engagement,-1.621849032431553,-0.5068751513877707,False,False,False,0,0.16284798469044115,0,15.52
C10287,1873.084577,1.0,126.57,126.57,0.0,181.139378,0.25,0.25,0.0,0.083333,1.0,4.0,2100.0,483.557464,524.426392,0.0,12.0,0.8919450366666667,0.2580232877077884,0.0602714285714285,0.0,0.5867634445494558,0.992161166418437,2,Revolvers,0.2636098601408446,-1.3581702422513715,False,False,False,0,0.17468238240930273,0,12.52
C10288,32.124999,0.272727,380.89,380.89,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5700.0,0.0,312.343947,0.0,12.0,0.0056359647368421,0.0,0.0668228070175438,0.0,0.0,0.9973814449186938,1,Dormant/Low Engagement,-1.2504668920706596,-0.1001954701940098,False,False,False,0,0.20057566156144602,0,5.95
C10289,1473.495809,1.0,414.0,0.0,414.0,0.0,0.75,0.0,0.666667,0.0,0.0,9.0,10500.0,5863.94034,570.250342,0.5,12.0,0.1403329341904761,3.976912178527596,0.0394285714285714,0.9975903614457832,0.0,0.0,1,Dormant/Low Engagement,0.2209371930012851,1.119742408480002,False,False,False,0,0.10746916343255075,0,29.56
C10290,1504.82705,1.0,2010.0,630.0,1380.0,1189.292764,1.0,0.166667,1.0,0.083333,1.0,14.0,8500.0,859.829946,479.831475,0.0,12.0,0.1770384764705882,0.5710017933334375,0.2364705882352941,0.6862257583291894,0.3716199897016672,0.313276976628543,1,Dormant/Low Engagement,0.1107754459940859,0.6062865866511133,False,False,False,0,0.12631632650115487,0,24.78
C10291,7645.108427,1.0,4693.15,4332.65,360.5,0.0,0.5,0.416667,0.333333,0.0,0.0,12.0,13500.0,4786.64868,1741.158024,0.0,12.0,0.5663043279259259,0.6260241697720828,0.3476407407407407,0.0767977163064665,0.0,0.9229892525803394,0,Cash Advance Users,2.463930028968976,2.644352579515928,True,True,False,1,0.03373656872509667,0,48.25
C10292,1129.33758,1.0,498.96,0.0,498.96,72.259355,1.0,0.0,1.0,0.083333,1.0,12.0,1000.0,829.505486,1623.389428,0.0,12.0,1.0,0.7338564165937048,0.4989599999999999,0.997999839987199,0.1262791172102174,0.0,2,Revolvers,-0.6405024299014916,-0.1311615744887009,False,False,False,0,0.12606745650855838,0,24.84
C10293,668.956687,1.0,224.2,148.12,76.08,0.0,0.583333,0.083333,0.416667,0.0,0.0,9.0,9500.0,568.336995,272.270427,0.0,12.0,0.070416493368421,0.8483190123005668,0.0236,0.3378330373001776,0.0,0.6577264653641208,1,Dormant/Low Engagement,-0.6592755963726531,0.1661214908047621,False,False,False,0,0.17896324099831779,0,11.43
C10294,2302.184366,1.0,2856.57,922.84,1933.73,0.0,1.0,0.25,1.0,0.0,0.0,62.0,2500.0,2914.419813,2173.680619,0.0,12.0,0.9208737464,1.265387111871356,1.0,0.6767043327022609,0.0,0.3229457196149176,3,Transactors,-0.2402806518816522,1.8893427317540097,False,True,False,1,0.09076801493688103,0,33.79
C10295,272.711518,0.818182,0.0,0.0,0.0,682.156051,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,2755.877257,144.621645,0.181818,12.0,0.0909038393333333,10.068546903459138,0.0,0.0,0.9985362056026056,0.0,2,Revolvers,-0.0086017750158698,-1.0497162064541945,False,False,False,0,0.16029407133345053,0,16.16
C10296,4246.430225,1.0,0.0,0.0,0.0,9270.408108,0.0,0.0,0.0,0.666667,16.0,0.0,7000.0,6010.525656,1793.262654,0.083333,12.0,0.6066328892857143,1.4150969733705276,0.0,0.0,0.9998921415184888,0.0,0,Cash Advance Users,4.113117086541651,-0.7792085327755923,False,False,True,1,0.08885622695367712,0,34.27
C10297,2420.761135,1.0,0.0,0.0,0.0,567.233798,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,871.713321,609.206784,0.0,12.0,0.8069203783333334,0.3599501653576581,0.0,0.0,0.998240160997956,0.0,2,Revolvers,0.9136437655481656,-1.6767882426629332,False,False,False,0,0.20195437249398823,0,5.6
C10298,2935.324966,1.0,409.63,351.87,57.76,1876.241162,0.583333,0.583333,0.083333,0.25,4.0,12.0,5000.0,580.13865,1114.588285,0.0,12.0,0.5870649932,0.1975730400134465,0.081926,0.1406619097484353,0.8204402561791542,0.8569028078805738,2,Revolvers,1.0916860379320346,-1.0596805616750942,False,False,False,0,0.15559858079618122,0,17.36
C10299,83.148283,0.636364,843.34,843.34,0.0,0.0,0.5,0.5,0.0,0.0,0.0,17.0,6500.0,1024.267592,122.850835,0.5,12.0,0.0127920435384615,12.172174588517748,0.1297446153846154,0.0,0.0,0.998815642987422,1,Dormant/Low Engagement,-1.0456488420082763,0.333868943663088,False,False,False,0,0.19995113556193428,0,6.11
C10300,5469.851311,1.0,0.0,0.0,0.0,512.792701,0.0,0.0,0.0,0.166667,3.0,0.0,6000.0,1362.966798,2019.027883,0.0,12.0,0.9116418851666668,0.2491324878926141,0.0,0.0,0.9980536897506452,0.0,2,Revolvers,2.0715466194781813,-1.377932687947206,True,False,False,1,0.1632800784369341,0,15.41
C10301,280.142117,1.0,2236.49,758.52,1477.97,0.0,1.0,1.0,0.666667,0.0,0.0,34.0,10000.0,1986.838064,233.614975,1.0,12.0,0.0280142117,7.067023913745375,0.223649,0.6605482035673903,0.0,0.3390048670608584,1,Dormant/Low Engagement,-0.6206532374182169,1.3354279051525808,False,False,False,0,0.17122622318827746,0,13.39
C10302,5790.930626,1.0,464.51,399.41,65.1,2516.727082,0.416667,0.25,0.166667,0.166667,6.0,10.0,6000.0,1515.594331,2092.915898,0.0,12.0,0.9651551043333334,0.2616734261623388,0.0774183333333333,0.1398466198363085,0.8439057703327156,0.8580051985993857,0,Cash Advance Users,2.500511526246645,-1.042338736502699,True,False,False,1,0.11389570060380849,0,27.93
C10303,3605.714046,1.0,1779.0,1779.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,5000.0,856.05828,761.012234,0.0,12.0,0.7211428092,0.2373513034529047,0.3558,0.0,0.0,0.999438202247191,3,Transactors,0.2361723653167797,0.4922238750475277,False,False,False,0,0.14607802570195588,0,19.77
C10304,3992.261885,1.0,0.0,0.0,0.0,348.834361,0.0,0.0,0.0,0.583333,9.0,0.0,4000.0,1057.678259,1229.820066,0.0,12.0,0.99806547125,0.2648657387017331,0.0,0.0,0.9971415043475388,0.0,2,Revolvers,1.5324773272267445,-1.644055167294301,False,False,False,0,0.1651128885544046,0,14.94
C10305,41.833264,1.0,456.36,0.0,456.36,0.0,1.0,0.0,0.916667,0.0,0.0,14.0,6000.0,370.996177,163.287618,0.333333,12.0,0.0069722106666666,8.66140336631829,0.07606,0.9978135385691796,0.0,0.0,1,Dormant/Low Engagement,-1.3243211673085045,0.1225930617246077,False,False,False,0,0.21342544013531034,0,2.7
C10306,635.090434,0.818182,5758.71,2252.37,3506.34,0.0,0.75,0.25,0.75,0.0,0.0,48.0,2900.0,7943.57021,197.416104,1.0,12.0,0.2189967013793103,12.488114559509317,1.0,0.6087702332235477,0.0,0.3910561469240639,3,Transactors,-0.4932059831568169,3.779156468195227,False,True,False,1,0.060601447432970135,0,41.44
