CUST_ID,SEGMENT_NAME,FRAUD_RISK_SCORE,FRAUD_TIER,CASH_DOMINANT_FLAG,OVERLIMIT_FLAG,ANOMALY_FLAG
C12084,Dormant/Low Engagement,11.4,LOW_RISK,0,0,0
C12085,Dormant/Low Engagement,6.1,LOW_RISK,0,0,0
C12086,Transactors,46.49,LOW_RISK,0,0,0
C12087,Transactors,39.04,LOW_RISK,0,0,0
C12088,Transactors,49.26,LOW_RISK,0,0,0
C12089,Dormant/Low Engagement,33.86,LOW_RISK,0,0,0
C12090,Dormant/Low Engagement,8.21,LOW_RISK,0,0,0
C12091,Revolvers,20.65,LOW_RISK,0,0,0
C12092,Transactors,29.12,LOW_RISK,0,0,0
C12093,Dormant/Low Engagement,7.76,LOW_RISK,0,0,0
C12094,Dormant/Low Engagement,13.85,LOW_RISK,0,0,0
C12095,Revolvers,25.65,LOW_RISK,0,0,0
C12096,Dormant/Low Engagement,22.21,LOW_RISK,0,0,0
C12097,Cash Advance Users,29.53,LOW_RISK,1,0,0
C12098,Revolvers,6.02,LOW_RISK,1,0,0
C12099,Revolvers,10.69,LOW_RISK,1,0,0
C12100,Revolvers,15.8,LOW_RISK,0,1,0
C12101,Cash Advance Users,22.84,HIGH_RISK,1,1,0
C12102,Revolvers,15.33,LOW_RISK,1,0,0
C12103,Transactors,29.53,LOW_RISK,0,0,0
C12104,Revolvers,16.09,LOW_RISK,0,1,0
C12105,Revolvers,18.52,LOW_RISK,0,1,0
C12107,Revolvers,14.82,HIGH_RISK,1,0,0
C12108,Revolvers,23.54,LOW_RISK,1,0,0
C12109,Revolvers,16.76,LOW_RISK,1,0,0
C12110,Transactors,65.25,MEDIUM_RISK,0,0,1
C12111,Transactors,22.03,LOW_RISK,0,0,0
C12112,Cash Advance Users,38.82,LOW_RISK,1,0,0
C12113,Revolvers,7.17,HIGH_RISK,1,0,0
C12114,Revolvers,21.95,LOW_RISK,1,0,0
C12115,Transactors,60.35,MEDIUM_RISK,0,0,1
C12116,Dormant/Low Engagement,6.96,LOW_RISK,0,0,0
C12117,Dormant/Low Engagement,15.85,LOW_RISK,0,0,0
C12118,Transactors,34.55,LOW_RISK,0,0,0
C12119,Transactors,32.55,LOW_RISK,0,0,0
C12120,Revolvers,9.25,LOW_RISK,1,0,0
C12121,Revolvers,10.63,LOW_RISK,0,0,0
C12122,Revolvers,16.29,LOW_RISK,1,0,0
C12124,Transactors,35.02,LOW_RISK,0,0,0
C12125,Dormant/Low Engagement,21.45,LOW_RISK,0,0,0
C12127,Revolvers,19.46,LOW_RISK,1,0,0
C12128,Cash Advance Users,22.81,LOW_RISK,1,0,0
C12129,Dormant/Low Engagement,12.58,LOW_RISK,0,0,0
C12130,Revolvers,11.02,LOW_RISK,0,1,0
C12131,Cash Advance Users,45.41,LOW_RISK,1,0,0
C12132,Revolvers,14.13,LOW_RISK,0,1,0
C12133,Dormant/Low Engagement,7.5,LOW_RISK,0,0,0
C12134,Transactors,33.62,LOW_RISK,0,0,0
C12135,Dormant/Low Engagement,8.39,LOW_RISK,0,0,0
C12136,Cash Advance Users,15.77,LOW_RISK,1,0,0
C12137,Transactors,28.18,LOW_RISK,0,0,0
C12138,Revolvers,23.19,LOW_RISK,1,0,0
C12139,Dormant/Low Engagement,6.54,LOW_RISK,0,0,0
C12140,Transactors,43.21,LOW_RISK,0,0,0
C12141,Revolvers,21.13,LOW_RISK,1,0,0
C12142,Dormant/Low Engagement,0.76,LOW_RISK,0,0,0
C12143,Transactors,47.66,LOW_RISK,0,0,0
C12144,Dormant/Low Engagement,5.91,LOW_RISK,0,0,0
C12145,Cash Advance Users,45.04,LOW_RISK,1,0,0
C12146,Cash Advance Users,42.35,LOW_RISK,1,0,0
C12147,Dormant/Low Engagement,12.11,LOW_RISK,0,0,0
C12148,Transactors,16.46,LOW_RISK,0,0,0
C12149,Revolvers,14.32,LOW_RISK,1,0,0
C12150,Transactors,25.48,LOW_RISK,0,0,0
C12151,Revolvers,14.64,LOW_RISK,0,0,0
C12152,Revolvers,26.18,LOW_RISK,1,0,0
C12153,Revolvers,34.64,LOW_RISK,1,0,0
C12154,Cash Advance Users,51.29,MEDIUM_RISK,0,0,0
C12155,Revolvers,12.22,LOW_RISK,1,0,0
C12156,Cash Advance Users,33.63,LOW_RISK,1,0,0
C12157,Revolvers,16.47,LOW_RISK,1,0,0
C12158,Cash Advance Users,71.61,MEDIUM_RISK,1,0,1
C12159,Revolvers,16.51,LOW_RISK,0,1,0
C12160,Dormant/Low Engagement,17.56,LOW_RISK,0,0,0
C12161,Transactors,44.84,LOW_RISK,0,0,0
C12162,Revolvers,18.99,LOW_RISK,1,0,0
C12163,Revolvers,9.22,LOW_RISK,1,0,0
C12164,Revolvers,13.1,LOW_RISK,0,1,0
C12165,Dormant/Low Engagement,2.06,LOW_RISK,0,0,0
C12166,Revolvers,9.68,LOW_RISK,1,0,0
C12167,Cash Advance Users,68.03,MEDIUM_RISK,1,0,1
C12168,Dormant/Low Engagement,19.35,LOW_RISK,0,0,0
C12169,Dormant/Low Engagement,8.16,LOW_RISK,0,0,0
C12170,Dormant/Low Engagement,3.89,LOW_RISK,0,0,0
C12171,Revolvers,5.9,LOW_RISK,1,0,0
C12172,Revolvers,13.39,LOW_RISK,1,0,0
C12173,Dormant/Low Engagement,25.91,LOW_RISK,0,0,0
C12174,Revolvers,9.66,HIGH_RISK,1,1,0
C12175,Transactors,13.52,LOW_RISK,0,0,0
C12176,Dormant/Low Engagement,5.47,LOW_RISK,0,0,0
C12177,Revolvers,7.34,HIGH_RISK,1,1,0
C12178,Transactors,25.84,LOW_RISK,0,0,0
C12179,Dormant/Low Engagement,6.07,LOW_RISK,0,0,0
C12180,Transactors,30.5,LOW_RISK,0,0,0
C12181,Dormant/Low Engagement,11.1,LOW_RISK,0,0,0
C12182,Dormant/Low Engagement,5.96,LOW_RISK,0,0,0
C12183,Revolvers,6.78,LOW_RISK,1,0,0
C12184,Revolvers,8.31,LOW_RISK,1,0,0
C12185,Revolvers,7.53,LOW_RISK,1,0,0
C12186,Cash Advance Users,15.89,LOW_RISK,1,0,0
C12187,Revolvers,9.37,LOW_RISK,1,0,0
C12188,Dormant/Low Engagement,8.88,LOW_RISK,0,0,0
C12189,Revolvers,14.42,HIGH_RISK,0,1,0
C12190,Revolvers,16.75,LOW_RISK,0,1,0
C12191,Dormant/Low Engagement,14.85,LOW_RISK,0,0,0
C12192,Dormant/Low Engagement,0.88,LOW_RISK,0,0,0
C12194,Transactors,14.58,LOW_RISK,0,0,0
C12195,Dormant/Low Engagement,8.88,LOW_RISK,0,0,0
C12196,Transactors,25.3,LOW_RISK,0,0,0
C12197,Revolvers,16.79,HIGH_RISK,1,0,0
C12198,Cash Advance Users,24.32,HIGH_RISK,1,1,0
C12199,Dormant/Low Engagement,17.17,LOW_RISK,0,0,0
C12200,Dormant/Low Engagement,6.75,LOW_RISK,0,0,0
C12201,Dormant/Low Engagement,4.07,LOW_RISK,0,0,0
C12202,Dormant/Low Engagement,5.55,LOW_RISK,0,0,0
C12203,Dormant/Low Engagement,8.85,LOW_RISK,0,0,0
C12204,Dormant/Low Engagement,8.86,LOW_RISK,0,0,0
C12205,Dormant/Low Engagement,9.93,LOW_RISK,0,0,0
C12206,Revolvers,7.16,HIGH_RISK,1,0,0
C12207,Dormant/Low Engagement,22.27,LOW_RISK,0,0,0
C12208,Transactors,22.14,LOW_RISK,0,0,0
C12209,Dormant/Low Engagement,12.2,LOW_RISK,0,0,0
C12210,Transactors,47.61,LOW_RISK,0,0,0
C12211,Dormant/Low Engagement,5.82,LOW_RISK,0,0,0
C12212,Revolvers,33.19,LOW_RISK,1,0,0
C12213,Transactors,27.03,LOW_RISK,0,0,0
C12214,Dormant/Low Engagement,13.92,LOW_RISK,0,0,0
C12215,Revolvers,14.25,LOW_RISK,1,0,0
C12216,Revolvers,9.91,LOW_RISK,1,0,0
C12217,Dormant/Low Engagement,15.84,LOW_RISK,0,0,0
C12218,Dormant/Low Engagement,4.12,LOW_RISK,0,0,0
C12219,Revolvers,37.4,LOW_RISK,0,0,0
C12220,Revolvers,27.92,LOW_RISK,0,1,0
C12221,Dormant/Low Engagement,18.16,LOW_RISK,0,0,0
C12222,Revolvers,7.75,LOW_RISK,1,0,0
C12223,Revolvers,7.19,HIGH_RISK,1,1,0
C12224,Transactors,14.6,LOW_RISK,0,0,0
C12225,Transactors,20.48,LOW_RISK,0,0,0
C12226,Cash Advance Users,90.98,HIGH_RISK,1,0,1
C12227,Dormant/Low Engagement,4.2,LOW_RISK,0,0,0
C12228,Dormant/Low Engagement,7.48,LOW_RISK,0,0,0
C12229,Dormant/Low Engagement,21.36,LOW_RISK,0,0,0
C12230,Revolvers,14.66,LOW_RISK,1,0,0
C12231,Dormant/Low Engagement,19.39,LOW_RISK,0,0,0
C12232,Dormant/Low Engagement,21.58,LOW_RISK,0,0,0
C12233,Revolvers,6.68,HIGH_RISK,1,1,0
C12234,Revolvers,7.46,LOW_RISK,1,0,0
C12235,Dormant/Low Engagement,2.25,LOW_RISK,0,0,0
C12236,Dormant/Low Engagement,9.35,LOW_RISK,0,0,0
C12237,Dormant/Low Engagement,25.37,LOW_RISK,0,0,0
C12238,Revolvers,18.59,LOW_RISK,1,0,0
C12239,Dormant/Low Engagement,13.9,LOW_RISK,0,0,0
C12240,Revolvers,7.53,HIGH_RISK,1,1,0
C12241,Revolvers,15.7,LOW_RISK,1,0,0
C12242,Dormant/Low Engagement,16.01,LOW_RISK,0,0,0
C12243,Dormant/Low Engagement,6.57,LOW_RISK,0,0,0
C12244,Dormant/Low Engagement,12.69,LOW_RISK,0,0,0
C12246,Dormant/Low Engagement,4.71,LOW_RISK,0,0,0
C12247,Revolvers,19.95,LOW_RISK,0,1,0
C12248,Revolvers,8.94,HIGH_RISK,1,1,0
C12249,Revolvers,13.32,LOW_RISK,1,0,0
C12250,Revolvers,21.1,LOW_RISK,0,0,0
C12251,Transactors,31.7,LOW_RISK,0,0,0
C12252,Revolvers,6.63,HIGH_RISK,1,0,0
C12253,Dormant/Low Engagement,18.68,LOW_RISK,0,0,0
C12254,Dormant/Low Engagement,4.01,LOW_RISK,0,0,0
C12255,Dormant/Low Engagement,10.15,LOW_RISK,0,0,0
C12256,Dormant/Low Engagement,15.18,LOW_RISK,0,0,0
C12257,Cash Advance Users,17.03,HIGH_RISK,1,1,0
C12258,Revolvers,10.28,LOW_RISK,1,0,0
C12260,Revolvers,7.05,LOW_RISK,1,0,0
C12261,Revolvers,6.3,HIGH_RISK,1,0,0
C12262,Revolvers,12.68,LOW_RISK,1,0,0
C12263,Revolvers,10.84,LOW_RISK,1,0,0
C12264,Dormant/Low Engagement,2.04,LOW_RISK,0,0,0
C12265,Cash Advance Users,37.9,LOW_RISK,1,0,0
C12266,Transactors,23.64,LOW_RISK,0,1,0
C12267,Revolvers,25.98,LOW_RISK,1,0,0
C12268,Dormant/Low Engagement,5.73,LOW_RISK,0,0,0
C12269,Revolvers,8.78,LOW_RISK,1,0,0
C12270,Dormant/Low Engagement,3.88,LOW_RISK,0,0,0
C12271,Revolvers,21.69,LOW_RISK,1,0,0
C12272,Dormant/Low Engagement,17.82,LOW_RISK,0,0,0
C12273,Transactors,38.83,LOW_RISK,0,0,0
C12274,Transactors,23.12,LOW_RISK,0,0,0
C12275,Cash Advance Users,33.4,LOW_RISK,1,0,0
C12276,Dormant/Low Engagement,1.29,LOW_RISK,0,0,0
C12277,Dormant/Low Engagement,41.04,LOW_RISK,0,0,0
C12278,Dormant/Low Engagement,1.14,LOW_RISK,0,0,0
C12279,Cash Advance Users,29.0,LOW_RISK,1,0,0
C12280,Revolvers,6.26,LOW_RISK,1,0,0
C12281,Cash Advance Users,46.62,HIGH_RISK,0,0,0
C12282,Dormant/Low Engagement,19.97,LOW_RISK,0,0,0
C12283,Revolvers,16.8,LOW_RISK,0,0,0
C12284,Cash Advance Users,18.58,HIGH_RISK,1,1,0
C12285,Dormant/Low Engagement,12.24,LOW_RISK,0,0,0
C12286,Transactors,44.15,LOW_RISK,0,0,0
C12287,Dormant/Low Engagement,12.13,LOW_RISK,0,0,0
C12288,Revolvers,13.89,LOW_RISK,0,0,0
C12289,Dormant/Low Engagement,13.94,LOW_RISK,0,0,0
C12291,Dormant/Low Engagement,6.04,LOW_RISK,0,0,0
C12292,Dormant/Low Engagement,11.95,LOW_RISK,0,0,0
C12293,Dormant/Low Engagement,8.77,LOW_RISK,0,0,0
C12294,Revolvers,7.92,HIGH_RISK,1,1,0
C12295,Transactors,23.83,LOW_RISK,0,0,0
C12296,Revolvers,42.56,LOW_RISK,1,0,0
C12297,Revolvers,8.07,HIGH_RISK,1,1,0
C12298,Dormant/Low Engagement,6.05,LOW_RISK,0,0,0
C12299,Revolvers,13.34,LOW_RISK,1,0,0
C12300,Dormant/Low Engagement,11.4,LOW_RISK,0,0,0
C12301,Dormant/Low Engagement,34.53,LOW_RISK,0,0,0
C12302,Cash Advance Users,30.1,LOW_RISK,0,0,0
C12303,Dormant/Low Engagement,0.44,LOW_RISK,0,0,0
C12304,Revolvers,6.67,HIGH_RISK,1,0,0
C12305,Dormant/Low Engagement,33.65,LOW_RISK,0,0,0
C12306,Transactors,18.36,LOW_RISK,0,1,0
C12307,Revolvers,13.64,HIGH_RISK,1,1,0
C12308,Dormant/Low Engagement,15.35,LOW_RISK,0,0,0
C12309,Dormant/Low Engagement,20.53,LOW_RISK,1,0,0
C12310,Cash Advance Users,65.48,MEDIUM_RISK,1,0,1
C12311,Dormant/Low Engagement,7.3,LOW_RISK,0,0,0
C12312,Revolvers,18.37,LOW_RISK,0,0,0
C12313,Dormant/Low Engagement,3.5,LOW_RISK,0,0,0
C12314,Revolvers,21.48,LOW_RISK,0,1,0
C12315,Dormant/Low Engagement,8.02,LOW_RISK,0,0,0
C12316,Revolvers,19.16,LOW_RISK,1,0,0
C12317,Revolvers,13.92,LOW_RISK,0,0,0
C12318,Revolvers,8.22,LOW_RISK,1,0,0
C12319,Cash Advance Users,27.46,LOW_RISK,1,0,0
C12320,Dormant/Low Engagement,10.02,LOW_RISK,0,0,0
C12321,Dormant/Low Engagement,45.59,LOW_RISK,0,0,0
C12322,Dormant/Low Engagement,11.97,LOW_RISK,0,0,0
C12323,Transactors,13.63,LOW_RISK,0,0,0
C12324,Dormant/Low Engagement,18.35,LOW_RISK,1,0,0
C12325,Revolvers,15.95,LOW_RISK,0,1,0
C12326,Dormant/Low Engagement,7.74,LOW_RISK,0,0,0
C12327,Dormant/Low Engagement,31.49,LOW_RISK,0,0,0
C12329,Cash Advance Users,31.32,HIGH_RISK,1,1,0
C12330,Transactors,35.82,LOW_RISK,0,0,0
C12331,Dormant/Low Engagement,11.76,LOW_RISK,0,0,0
C12332,Transactors,60.93,MEDIUM_RISK,0,0,1
C12333,Dormant/Low Engagement,3.44,LOW_RISK,0,0,0
C12334,Cash Advance Users,37.53,LOW_RISK,1,0,0
C12335,Revolvers,16.16,LOW_RISK,0,1,0
C12336,Transactors,39.28,LOW_RISK,0,0,0
C12337,Revolvers,23.45,LOW_RISK,1,0,0
C12338,Cash Advance Users,58.07,MEDIUM_RISK,1,0,1
C12339,Transactors,23.02,LOW_RISK,0,0,0
C12340,Dormant/Low Engagement,10.08,LOW_RISK,0,0,0
C12341,Dormant/Low Engagement,5.2,LOW_RISK,0,0,0
C12342,Revolvers,24.31,LOW_RISK,1,0,0
C12343,Dormant/Low Engagement,4.97,LOW_RISK,0,0,0
C12344,Revolvers,7.33,HIGH_RISK,1,0,0
C12345,Dormant/Low Engagement,3.56,LOW_RISK,0,0,0
C12346,Dormant/Low Engagement,4.79,LOW_RISK,0,0,0
C12347,Cash Advance Users,71.49,MEDIUM_RISK,0,0,1
C12348,Dormant/Low Engagement,15.55,LOW_RISK,0,0,0
C12349,Revolvers,24.5,HIGH_RISK,1,0,0
C12350,Dormant/Low Engagement,8.5,LOW_RISK,0,0,0
C12351,Transactors,21.59,LOW_RISK,0,1,0
C12352,Revolvers,23.29,LOW_RISK,1,0,0
C12353,Revolvers,12.86,LOW_RISK,0,1,0
C12354,Revolvers,11.34,LOW_RISK,0,0,0
C12355,Dormant/Low Engagement,9.08,LOW_RISK,0,0,0
C12356,Transactors,22.03,LOW_RISK,0,0,0
C12357,Transactors,19.41,LOW_RISK,0,0,0
C12358,Transactors,18.33,LOW_RISK,0,0,0
C12359,Cash Advance Users,42.78,LOW_RISK,1,0,0
C12360,Dormant/Low Engagement,10.0,LOW_RISK,0,0,0
C12361,Dormant/Low Engagement,9.72,LOW_RISK,0,0,0
C12362,Dormant/Low Engagement,9.15,LOW_RISK,0,0,0
C12363,Revolvers,9.66,HIGH_RISK,1,1,0
C12364,Dormant/Low Engagement,12.21,LOW_RISK,0,0,0
C12365,Dormant/Low Engagement,8.46,LOW_RISK,0,0,0
C12366,Revolvers,12.39,LOW_RISK,0,1,0
C12367,Cash Advance Users,47.99,LOW_RISK,0,0,0
C12368,Dormant/Low Engagement,4.71,LOW_RISK,0,0,0
C12369,Revolvers,18.19,LOW_RISK,1,0,0
C12370,Revolvers,6.86,LOW_RISK,1,0,0
C12371,Revolvers,9.22,LOW_RISK,1,0,0
C12372,Dormant/Low Engagement,9.12,LOW_RISK,0,0,0
C12373,Revolvers,9.77,LOW_RISK,1,0,0
C12374,Dormant/Low Engagement,11.35,LOW_RISK,0,0,0
C12375,Revolvers,7.13,LOW_RISK,1,0,0
C12376,Revolvers,18.59,LOW_RISK,1,0,0
C12377,Cash Advance Users,17.36,LOW_RISK,1,0,0
C12378,Dormant/Low Engagement,9.29,LOW_RISK,0,0,0
C12381,Dormant/Low Engagement,2.94,LOW_RISK,0,0,0
C12382,Dormant/Low Engagement,31.86,LOW_RISK,0,0,0
C12383,Dormant/Low Engagement,20.38,LOW_RISK,0,0,0
C12384,Transactors,47.6,LOW_RISK,0,0,0
C12385,Revolvers,33.1,LOW_RISK,0,0,0
C12386,Revolvers,6.03,LOW_RISK,1,0,0
C12387,Dormant/Low Engagement,5.24,LOW_RISK,0,0,0
C12388,Dormant/Low Engagement,15.12,LOW_RISK,0,0,0
C12389,Transactors,30.41,LOW_RISK,0,0,0
C12390,Dormant/Low Engagement,2.56,LOW_RISK,0,0,0
C12391,Revolvers,18.33,LOW_RISK,0,0,0
C12392,Revolvers,10.04,HIGH_RISK,1,1,0
C12393,Revolvers,10.41,HIGH_RISK,1,1,0
C12394,Dormant/Low Engagement,6.01,LOW_RISK,0,0,0
C12395,Revolvers,16.55,HIGH_RISK,1,1,0
C12396,Revolvers,29.39,LOW_RISK,1,0,0
C12397,Revolvers,30.95,LOW_RISK,1,0,0
C12398,Dormant/Low Engagement,4.91,LOW_RISK,0,0,0
C12399,Dormant/Low Engagement,28.74,LOW_RISK,0,0,0
C12400,Dormant/Low Engagement,10.44,LOW_RISK,0,0,0
C12401,Dormant/Low Engagement,4.38,LOW_RISK,0,0,0
C12402,Cash Advance Users,40.57,LOW_RISK,1,0,0
C12403,Dormant/Low Engagement,20.61,LOW_RISK,0,0,0
C12404,Dormant/Low Engagement,17.78,LOW_RISK,0,0,0
C12405,Transactors,26.69,LOW_RISK,0,0,0
C12406,Dormant/Low Engagement,1.51,LOW_RISK,0,0,0
C12407,Dormant/Low Engagement,23.55,LOW_RISK,0,0,0
C12408,Revolvers,10.42,HIGH_RISK,1,0,0
C12409,Transactors,24.42,LOW_RISK,0,0,0
C12410,Cash Advance Users,64.38,MEDIUM_RISK,1,0,1
C12411,Dormant/Low Engagement,29.33,LOW_RISK,0,0,0
C12412,Transactors,38.36,LOW_RISK,0,0,0
C12413,Cash Advance Users,38.29,LOW_RISK,1,0,0
C12414,Dormant/Low Engagement,12.31,LOW_RISK,0,0,0
C12415,Cash Advance Users,49.45,LOW_RISK,1,0,0
C12416,Cash Advance Users,25.61,HIGH_RISK,1,1,0
C12417,Revolvers,25.34,LOW_RISK,1,0,0
C12418,Revolvers,30.64,LOW_RISK,0,1,0
C12419,Dormant/Low Engagement,2.61,LOW_RISK,0,0,0
C12420,Transactors,26.23,LOW_RISK,0,1,0
C12421,Cash Advance Users,20.23,LOW_RISK,1,0,0
C12422,Cash Advance Users,40.79,LOW_RISK,1,0,0
C12423,Transactors,13.44,LOW_RISK,0,0,0
C12424,Revolvers,16.21,HIGH_RISK,0,0,0
C12425,Revolvers,16.32,LOW_RISK,1,0,0
C12426,Revolvers,8.14,LOW_RISK,1,0,0
C12427,Dormant/Low Engagement,16.13,LOW_RISK,0,0,0
C12428,Dormant/Low Engagement,18.95,LOW_RISK,0,0,0
C12429,Dormant/Low Engagement,4.3,LOW_RISK,0,0,0
C12430,Dormant/Low Engagement,4.58,LOW_RISK,0,0,0
C12431,Revolvers,16.94,LOW_RISK,1,0,0
C12432,Transactors,14.52,LOW_RISK,0,0,0
C12433,Transactors,35.96,LOW_RISK,0,0,0
C12434,Cash Advance Users,64.93,HIGH_RISK,1,1,1
C12435,Dormant/Low Engagement,12.58,LOW_RISK,0,0,0
C12436,Transactors,47.5,LOW_RISK,0,0,0
C12437,Revolvers,20.58,LOW_RISK,0,0,0
C12438,Revolvers,11.99,LOW_RISK,1,0,0
C12439,Cash Advance Users,56.34,MEDIUM_RISK,1,0,0
C12440,Dormant/Low Engagement,3.86,LOW_RISK,0,0,0
C12441,Dormant/Low Engagement,17.48,LOW_RISK,0,0,0
C12442,Dormant/Low Engagement,17.84,LOW_RISK,0,0,0
C12443,Revolvers,11.5,LOW_RISK,1,0,0
C12444,Dormant/Low Engagement,14.84,LOW_RISK,0,0,0
C12445,Dormant/Low Engagement,9.19,LOW_RISK,0,0,0
C12446,Transactors,51.89,MEDIUM_RISK,0,0,0
C12447,Revolvers,34.35,HIGH_RISK,1,1,0
C12448,Revolvers,9.04,HIGH_RISK,1,1,0
C12449,Dormant/Low Engagement,4.05,LOW_RISK,0,0,0
C12450,Revolvers,8.65,LOW_RISK,1,0,0
C12451,Revolvers,10.03,LOW_RISK,1,0,0
C12452,Dormant/Low Engagement,8.42,LOW_RISK,0,0,0
C12453,Dormant/Low Engagement,10.6,LOW_RISK,0,0,0
C12454,Dormant/Low Engagement,3.31,LOW_RISK,0,0,0
C12455,Cash Advance Users,28.45,LOW_RISK,0,0,0
C12456,Transactors,28.48,LOW_RISK,0,0,0
C12457,Dormant/Low Engagement,15.33,LOW_RISK,0,0,0
C12458,Cash Advance Users,26.3,LOW_RISK,1,0,0
C12459,Dormant/Low Engagement,12.59,LOW_RISK,0,0,0
C12460,Cash Advance Users,52.24,MEDIUM_RISK,1,0,0
C12461,Transactors,36.17,LOW_RISK,0,1,0
C12462,Cash Advance Users,30.07,LOW_RISK,1,0,0
C12463,Dormant/Low Engagement,4.35,LOW_RISK,0,0,0
C12464,Transactors,47.11,LOW_RISK,0,0,0
C12465,Cash Advance Users,26.6,LOW_RISK,0,0,0
C12466,Revolvers,9.39,HIGH_RISK,1,1,0
C12467,Revolvers,22.95,LOW_RISK,1,0,0
C12468,Dormant/Low Engagement,14.17,LOW_RISK,0,0,0
C12469,Revolvers,6.63,LOW_RISK,1,0,0
C12470,Revolvers,10.2,LOW_RISK,1,0,0
C12471,Transactors,31.28,LOW_RISK,0,0,0
C12472,Revolvers,17.78,LOW_RISK,1,0,0
C12473,Transactors,47.42,LOW_RISK,0,0,0
C12474,Transactors,47.0,LOW_RISK,0,0,0
C12475,Dormant/Low Engagement,1.44,LOW_RISK,0,0,0
C12476,Cash Advance Users,47.95,HIGH_RISK,0,0,0
C12477,Revolvers,20.04,LOW_RISK,0,1,0
C12478,Transactors,28.62,LOW_RISK,0,0,0
C12479,Dormant/Low Engagement,16.57,LOW_RISK,0,0,0
C12480,Dormant/Low Engagement,7.72,LOW_RISK,0,0,0
C12481,Cash Advance Users,33.14,LOW_RISK,1,0,0
C12482,Dormant/Low Engagement,7.03,LOW_RISK,0,0,0
C12483,Dormant/Low Engagement,6.91,LOW_RISK,0,0,0
C12484,Dormant/Low Engagement,21.85,LOW_RISK,0,0,0
C12485,Revolvers,13.18,LOW_RISK,1,0,0
C12486,Revolvers,14.5,LOW_RISK,1,0,0
C12487,Dormant/Low Engagement,4.36,LOW_RISK,0,0,0
C12488,Dormant/Low Engagement,15.11,LOW_RISK,0,0,0
C12489,Transactors,47.27,LOW_RISK,0,0,0
C12490,Dormant/Low Engagement,3.53,LOW_RISK,0,0,0
C12491,Dormant/Low Engagement,5.57,LOW_RISK,0,0,0
C12492,Dormant/Low Engagement,3.63,LOW_RISK,0,0,0
C12493,Transactors,25.1,LOW_RISK,0,0,0
C12494,Dormant/Low Engagement,6.88,LOW_RISK,0,0,0
C12495,Cash Advance Users,56.97,HIGH_RISK,1,1,1
C12497,Revolvers,14.62,HIGH_RISK,1,1,0
C12498,Revolvers,7.08,HIGH_RISK,1,1,0
C12499,Dormant/Low Engagement,15.99,LOW_RISK,0,0,0
C12500,Revolvers,10.73,LOW_RISK,1,0,0
C12501,Revolvers,27.4,LOW_RISK,1,0,0
C12502,Dormant/Low Engagement,16.25,LOW_RISK,0,0,0
C12503,Revolvers,16.49,LOW_RISK,1,0,0
C12504,Revolvers,13.74,LOW_RISK,0,1,0
C12505,Transactors,29.09,LOW_RISK,0,0,0
C12506,Cash Advance Users,36.48,LOW_RISK,1,0,0
C12507,Dormant/Low Engagement,22.09,LOW_RISK,0,0,0
C12508,Dormant/Low Engagement,7.17,LOW_RISK,0,0,0
C12509,Dormant/Low Engagement,6.12,LOW_RISK,0,0,0
C12510,Revolvers,16.44,LOW_RISK,0,1,0
C12511,Revolvers,24.6,LOW_RISK,1,0,0
C12512,Dormant/Low Engagement,1.93,LOW_RISK,0,0,0
C12513,Cash Advance Users,27.29,HIGH_RISK,1,1,0
C12514,Dormant/Low Engagement,9.01,LOW_RISK,0,0,0
C12515,Cash Advance Users,54.32,MEDIUM_RISK,1,0,0
C12516,Revolvers,25.7,LOW_RISK,1,0,0
C12517,Transactors,15.88,LOW_RISK,0,0,0
C12518,Dormant/Low Engagement,11.21,LOW_RISK,0,0,0
C12519,Dormant/Low Engagement,10.29,LOW_RISK,0,0,0
C12520,Cash Advance Users,37.79,LOW_RISK,1,0,0
C12521,Revolvers,19.93,LOW_RISK,1,0,0
C12522,Cash Advance Users,41.39,LOW_RISK,1,0,0
C12523,Revolvers,12.54,LOW_RISK,1,0,0
C12524,Revolvers,12.64,HIGH_RISK,1,1,0
C12525,Revolvers,10.73,LOW_RISK,1,0,0
C12526,Dormant/Low Engagement,1.0,LOW_RISK,0,0,0
C12527,Transactors,27.99,LOW_RISK,0,0,0
C12528,Cash Advance Users,77.88,HIGH_RISK,1,0,1
C12529,Revolvers,12.82,LOW_RISK,1,0,0
C12530,Dormant/Low Engagement,6.43,LOW_RISK,0,0,0
C12531,Transactors,22.63,LOW_RISK,0,0,0
C12532,Dormant/Low Engagement,5.08,LOW_RISK,0,0,0
C12533,Dormant/Low Engagement,25.6,LOW_RISK,0,0,0
C12534,Dormant/Low Engagement,23.69,LOW_RISK,0,0,0
C12535,Dormant/Low Engagement,14.95,LOW_RISK,0,0,0
C12536,Revolvers,10.76,HIGH_RISK,1,1,0
C12537,Cash Advance Users,67.82,MEDIUM_RISK,1,0,1
C12538,Transactors,25.06,LOW_RISK,0,0,0
C12539,Cash Advance Users,14.18,LOW_RISK,1,0,0
C12540,Revolvers,20.12,LOW_RISK,1,0,0
C12541,Cash Advance Users,35.77,HIGH_RISK,1,1,0
C12542,Dormant/Low Engagement,38.72,LOW_RISK,0,0,0
C12543,Cash Advance Users,46.35,LOW_RISK,1,0,0
C12544,Cash Advance Users,34.58,HIGH_RISK,1,1,0
C12545,Transactors,27.83,LOW_RISK,0,1,0
C12546,Dormant/Low Engagement,15.13,LOW_RISK,0,0,0
